code,name,sector
600741,华域汽车,汽车制造
600742,富维股份,汽车制造
600760,中航沈飞,汽车制造
600960,渤海汽车,汽车制造
600991,广汽长丰,汽车制造
601058,赛轮轮胎,汽车制造
601238,广汽集团,汽车制造
601258,*ST庞大,汽车制造
601633,长城汽车,汽车制造
601689,拓普集团,汽车制造
601799,星宇股份,汽车制造
601965,中国汽研,汽车制造
603006,联明股份,汽车制造
603009,北特科技,汽车制造
603158,腾龙股份,汽车制造
603166,福达股份,汽车制造
603306,华懋科技,汽车制造
603788,宁波高发,汽车制造
603997,继峰股份,汽车制造
000025,特 力Ａ,汽车制造
000030,富奥股份,汽车制造
000338,潍柴动力,汽车制造
000550,江铃汽车,汽车制造
000559,万向钱潮,汽车制造
000572,海马汽车,汽车制造
000581,威孚高科,汽车制造
000589,贵州轮胎,汽车制造
000599,青岛双星,汽车制造
000622,恒立退,汽车制造
000625,长安汽车,汽车制造
000700,模塑科技,汽车制造
000710,贝瑞基因,汽车制造
000753,漳州发展,汽车制造
000757,浩物股份,汽车制造
000760,斯太退,汽车制造
000800,一汽解放,汽车制造
000868,安凯客车,汽车制造
000927,中国铁物,汽车制造
000951,中国重汽,汽车制造
000957,中通客车,汽车制造
002013,中航机电,汽车制造
002031,巨轮智能,汽车制造
002048,宁波华翔,汽车制造
002085,万丰奥威,汽车制造
002126,银轮股份,汽车制造
002190,成飞集成,汽车制造
002213,大为股份,汽车制造
002265,建设工业,汽车制造
002283,天润工业,汽车制造
002284,亚太股份,汽车制造
002355,兴民智通,汽车制造
002363,隆基机械,汽车制造
002406,远东传动,汽车制造
002434,万里扬,汽车制造
002454,松芝股份,汽车制造
002488,金固股份,汽车制造
002510,天汽模,汽车制造
002536,飞龙股份,汽车制造
002555,三七互娱,汽车制造
002590,万安科技,汽车制造
002593,日上集团,汽车制造
002594,比亚迪,汽车制造
002602,世纪华通,汽车制造
002607,中公教育,汽车制造
002625,光启技术,汽车制造
002662,峰璟股份,汽车制造
002703,浙江世宝,汽车制造
002708,光洋股份,汽车制造
002715,登云股份,汽车制造
002725,跃岭股份,汽车制造
300100,双林股份,汽车制造
300176,鸿特科技,汽车制造
300258,精锻科技,汽车制造
300304,云意电气,汽车制造
300375,鹏翎股份,汽车制造
300432,富临精工,汽车制造
600065,*ST联谊,其它行业
600092,S*ST精密,其它行业
600172,黄河旋风,其它行业
600516,方大炭素,其它行业
600607,上实医药,其它行业
600625,PT水仙,其它行业
600670,*ST斯达,其它行业
600700,*ST数码,其它行业
600709,ST生态,其它行业
600752,*ST哈慈,其它行业
600783,鲁信创投,其它行业
600788,*ST达曼,其它行业
600813,ST鞍一工,其它行业
600849,上药转换,其它行业
600852,*ST中川,其它行业
600899,*ST信联,其它行业
603022,新通联,其它行业
603023,威帝股份,其它行业
603026,石大胜华,其它行业
603108,润达医疗,其它行业
603116,红蜻蜓,其它行业
603198,迎驾贡酒,其它行业
603227,雪峰科技,其它行业
603300,海南华铁,其它行业
603311,金海高科,其它行业
603566,普莱柯,其它行业
603568,伟明环保,其它行业
603598,引力传媒,其它行业
603669,灵康药业,其它行业
603688,石英股份,其它行业
603718,*ST海利,其它行业
603885,吉祥航空,其它行业
603901,永创智能,其它行业
603918,金桥信息,其它行业
603968,醋化股份,其它行业
603989,艾华集团,其它行业
900901,云赛Ｂ股,其它行业
900902,市北B股,其它行业
900903,大众Ｂ股,其它行业
900904,神奇B股,其它行业
900905,老凤祥Ｂ,其它行业
900906,中毅达B,其它行业
900907,退市鹏B,其它行业
900908,氯碱Ｂ股,其它行业
900909,华谊B股,其它行业
900910,海立Ｂ股,其它行业
900911,金桥Ｂ股,其它行业
900912,外高Ｂ股,其它行业
900913,国新B股,其它行业
900914,锦在线B,其它行业
900915,ST中路B,其它行业
900916,凤凰B股,其它行业
900917,海欣Ｂ股,其它行业
900918,耀皮Ｂ股,其它行业
900919,退市庭B,其它行业
900920,动力Ｂ股,其它行业
900921,金煤B股,其它行业
900922,三毛B股,其它行业
900923,百联Ｂ股,其它行业
900924,上工Ｂ股,其它行业
900925,机电Ｂ股,其它行业
900926,宝信Ｂ,其它行业
900927,物贸Ｂ股,其它行业
900928,临港B股,其它行业
900929,锦旅Ｂ股,其它行业
900930,*ST沪普B,其它行业
900932,陆家Ｂ股,其它行业
900933,华新Ｂ股,其它行业
900934,锦江Ｂ股,其它行业
900935,阳晨Ｂ股,其它行业
900936,鄂资Ｂ股,其它行业
900937,华电B股,其它行业
900938,海科B,其它行业
900939,汇丽B,其它行业
900940,大名城B,其它行业
900941,东信Ｂ股,其它行业
900942,黄山Ｂ股,其它行业
900943,开开Ｂ股,其它行业
900945,海控B股,其它行业
900946,天雁B股,其它行业
900947,振华Ｂ股,其它行业
900948,伊泰Ｂ股,其它行业
900951,退市大化,其它行业
900952,退市锦B,其它行业
900953,凯马Ｂ,其它行业
900955,退市海B,其它行业
900956,东贝Ｂ股,其它行业
900957,*ST凌云B,其它行业
000003,PT金田A,其它行业
000013,*ST石化A,其它行业
000015,PT中浩A,其它行业
000047,ST中侨,其它行业
000405,ST鑫光,其它行业
000511,烯碳退,其它行业
000556,PT南洋,其它行业
000583,S*ST托普,其它行业
000658,ST海洋,其它行业
000660,*ST南华,其它行业
000675,ST银山,其它行业
000689,ST宏业,其它行业
000765,*ST华信,其它行业
000795,英洛华,其它行业
000832,*ST龙涤,其它行业
002088,鲁阳节能,其它行业
002297,博云新材,其它行业
002352,顺丰控股,其它行业
002710,慈铭体检,其它行业
002753,永东股份,其它行业
002755,奥赛康,其它行业
002756,永兴材料,其它行业
002757,南兴股份,其它行业
002758,浙农股份,其它行业
002759,ST天际,其它行业
200011,深物业B,其它行业
200012,南 玻Ｂ,其它行业
200016,*ST康佳B,其它行业
200017,深中华B,其它行业
200019,深粮B,其它行业
200020,深华发Ｂ,其它行业
200025,特 力Ｂ,其它行业
200026,飞亚达Ｂ,其它行业
200028,一致Ｂ,其它行业
200029,深深房Ｂ,其它行业
200030,富奥B,其它行业
200037,深南电B,其它行业
200045,深纺织Ｂ,其它行业
200055,方大Ｂ,其它行业
200056,*ST皇庭B,其它行业
200058,深赛格B,其它行业
200429,粤高速Ｂ,其它行业
200468,宁通信B,其它行业
200488,ST晨鸣B,其它行业
200505,京粮B,其它行业
200512,闽灿坤Ｂ,其它行业
200521,虹美菱B,其它行业
200530,冰山B,其它行业
200539,粤电力Ｂ,其它行业
200541,粤照明Ｂ,其它行业
200550,江 铃Ｂ,其它行业
200553,安道麦B,其它行业
200570,苏常柴Ｂ,其它行业
200581,苏威孚Ｂ,其它行业
200596,古井贡Ｂ,其它行业
200625,长 安Ｂ,其它行业
200706,瓦轴B,其它行业
200725,京东方Ｂ,其它行业
200726,鲁 泰Ｂ,其它行业
200761,本钢板Ｂ,其它行业
200869,张 裕Ｂ,其它行业
200992,中 鲁Ｂ,其它行业
300064,金刚退,其它行业
300073,当升科技,其它行业
300179,四方达,其它行业
300361,奥赛康,其它行业
300450,先导智能,其它行业
300451,创业慧康,其它行业
300452,山河药辅,其它行业
300453,三鑫医疗,其它行业
300455,航天智装,其它行业
300456,赛微电子,其它行业
300457,赢合科技,其它行业
300458,全志科技,其它行业
300459,汤姆猫,其它行业
300460,ST惠伦,其它行业
300461,田中精机,其它行业
300462,ST华铭,其它行业
300463,迈克生物,其它行业
300465,高伟达,其它行业
300466,赛摩智能,其它行业
300467,迅游科技,其它行业
300468,四方精创,其它行业
600143,金发科技,塑料制品
600146,退市环球,塑料制品
600444,国机通用,塑料制品
600458,时代新材,塑料制品
600589,大位科技,塑料制品
603806,福斯特,塑料制品
000407,胜利股份,塑料制品
000859,国风新材,塑料制品
000973,佛塑科技,塑料制品
002002,ST鸿达,塑料制品
002108,沧州明珠,塑料制品
002243,力合科创,塑料制品
002263,大东南,塑料制品
002324,普利特,塑料制品
002343,慈文传媒,塑料制品
002420,毅昌科技,塑料制品
002457,青龙管业,塑料制品
002464,众应退,塑料制品
002522,浙江众成,塑料制品
002585,双星新材,塑料制品
002641,公元股份,塑料制品
002676,顺威股份,塑料制品
002694,*ST顾地,塑料制品
002735,王子新材,塑料制品
300169,天晟新材,塑料制品
300198,*ST纳川,塑料制品
300218,安利股份,塑料制品
300221,银禧科技,塑料制品
300230,永利股份,塑料制品
300305,裕兴股份,塑料制品
300321,同大股份,塑料制品
300325,德威退,塑料制品
300393,中来股份,塑料制品
600217,中再资环,水泥行业
600318,新力金融,水泥行业
600425,青松建化,水泥行业
600449,宁夏建材,水泥行业
600539,狮头股份,水泥行业
600553,太行水泥,水泥行业
600585,海螺水泥,水泥行业
600668,尖峰集团,水泥行业
600678,ST金顶,水泥行业
600720,中交设计,水泥行业
600801,华新建材,水泥行业
600802,福建水泥,水泥行业
600881,亚泰集团,水泥行业
600883,博闻科技,水泥行业
601992,金隅集团,水泥行业
000401,金隅冀东,水泥行业
000546,金圆股份,水泥行业
000672,上峰材料,水泥行业
000789,万年青,水泥行业
000877,天山股份,水泥行业
000885,城发环境,水泥行业
000935,四川双马,水泥行业
002233,塔牌集团,水泥行业
002302,西部建设,水泥行业
002346,柘中股份,水泥行业
002619,*ST艾格,水泥行业
600073,光明肉业,食品行业
600186,莲花控股,食品行业
600191,华资实业,食品行业
600260,*ST凯乐,食品行业
600298,安琪酵母,食品行业
600300,维维股份,食品行业
600305,恒顺醋业,食品行业
600419,天润乳业,食品行业
600429,三元股份,食品行业
600597,光明乳业,食品行业
600695,退市绿庭,食品行业
600737,中粮糖业,食品行业
600866,星湖科技,食品行业
600872,中炬高新,食品行业
600873,梅花生物,食品行业
600887,伊利股份,食品行业
600962,国投中鲁,食品行业
603020,爱普股份,食品行业
603288,海天味业,食品行业
000019,深粮控股,食品行业
000529,广弘控股,食品行业
000639,ST西王,食品行业
000716,黑芝麻,食品行业
000796,凯撒旅业,食品行业
000848,承德露露,食品行业
000893,亚钾国际,食品行业
000895,双汇发展,食品行业
000911,*ST广糖,食品行业
000930,中粮科技,食品行业
000972,中基健康,食品行业
002216,三全食品,食品行业
002220,天宝退,食品行业
002286,保龄宝,食品行业
002329,皇氏集团,食品行业
002330,得利斯,食品行业
002387,维信诺,食品行业
002481,双塔食品,食品行业
002495,佳隆股份,食品行业
002507,涪陵榨菜,食品行业
002515,金字火腿,食品行业
002557,洽洽食品,食品行业
002568,百润股份,食品行业
002570,贝因美,食品行业
002582,好想你,食品行业
002604,龙力退,食品行业
002626,金达威,食品行业
002650,ST加加,食品行业
002661,克明食品,食品行业
002695,煌上煌,食品行业
002702,海欣食品,食品行业
002719,ST麦趣,食品行业
002726,ST龙大,食品行业
002732,燕塘乳业,食品行业
300138,晨光生物,食品行业
300146,汤臣倍健,食品行业
300149,睿智医药,食品行业
300175,朗源股份,食品行业
300401,花园生物,食品行业
920003,中诚咨询,次新股
920009,丹娜生物,次新股
920011,晨光电机,次新股
920012,创达新材,次新股
920015,锦华新材,次新股
920020,泰凯英,次新股
920022,世昌股份,次新股
920028,新恒泰,次新股
920035,精创电气,次新股
920036,觅睿科技,次新股
920038,森合高科,次新股
920045,蘅东光,次新股
920050,爱伦医疗,次新股
920055,隆源股份,次新股
920059,双英集团,次新股
920065,千岸科技,次新股
920069,普昂医疗,次新股
920072,科莱瑞迪,次新股
920076,国亮新材,次新股
920078,族兴新材,次新股
920079,乔路铭,次新股
920080,奥美森,次新股
920081,欧伦电气,次新股
920083,金戈新材,次新股
920086,科马材料,次新股
920091,大鹏工业,次新股
920093,信胜科技,次新股
920096,嘉晨智能,次新股
920100,三协电机,次新股
920107,恒兴股份,次新股
920117,龙鑫智能,次新股
920119,美德乐,次新股
920121,江天科技,次新股
920124,南特科技,次新股
920125,鸿仕达,次新股
920126,永大股份,次新股
920136,永励精密,次新股
920138,杰理科技,次新股
920156,海昌智能,次新股
920158,长江能科,次新股
920159,农大科技,次新股
920160,北矿检测,次新股
920161,龙辰科技,次新股
920165,珈凯生物,次新股
920166,海圣医疗,次新股
920168,通宝光电,次新股
920176,维琪科技,次新股
920177,恒道科技,次新股
920178,锐翔智能,次新股
920180,爱得科技,次新股
920181,赛英电子,次新股
920183,海菲曼,次新股
920186,中科仪,次新股
920187,通领科技,次新股
920188,悦龙科技,次新股
920189,康美特,次新股
920191,瑞尔竞达,次新股
920193,吉和昌,次新股
920200,振宏股份,次新股
920206,彩客科技,次新股
920211,新睿电子,次新股
920218,新天力,次新股
920220,朗信电气,次新股
920222,益坤电气,次新股
920238,长鹰硬科,次新股
920258,聚仁新材,次新股
920288,华大海天,次新股
601026,道生天合,次新股
601112,振石股份,次新股
603092,德力佳,次新股
603175,超颖电子,次新股
603248,锡华科技,次新股
603284,林平发展,次新股
603293,埃泰克,次新股
603334,丰倍生物,次新股
603352,至信股份,次新股
603370,华新精科,次新股
603376,大明电子,次新股
603402,陕西旅游,次新股
603407,长裕集团,次新股
603418,友升股份,次新股
603435,嘉德利,次新股
603459,红板科技,次新股
603468,津富士达,次新股
688635,长进光子,次新股
688712,北芯生命,次新股
688727,恒坤新材,次新股
688759,必贝特,次新股
688765,禾元生物,次新股
688781,视涯科技,次新股
688783,西安奕材,次新股
688785,恒运昌,次新股
688790,昂瑞微,次新股
688795,摩尔线程,次新股
688796,百奥赛图,次新股
688797,臻宝科技,次新股
688802,沐曦股份,次新股
688805,健信超导,次新股
688806,泰诺麦博,次新股
688807,优迅股份,次新股
688808,联讯仪器,次新股
688809,强一股份,次新股
688811,有研复材,次新股
688813,泰金新能,次新股
688816,易思维,次新股
688818,电科蓝天,次新股
688820,盛合晶微,次新股
688825,长鑫科技,次新股
688826,频准激光,次新股
688828,国仪公司,次新股
688835,C高凯,次新股
688836,宇树科技,次新股
001220,世盟股份,次新股
001232,嘉立创,次新股
001233,海安集团,次新股
001237,惠康科技,次新股
001248,华润新能,次新股
001257,盛龙股份,次新股
001280,中国铀业,次新股
001285,瑞立科密,次新股
001312,福恩股份,次新股
001325,元创股份,次新股
001365,天海电子,次新股
001369,双欣材料,次新股
001386,马可波罗,次新股
001393,维通利,次新股
001396,誉帆科技,次新股
001399,惠科股份,次新股
301449,天溯计量,次新股
301513,尚水智能,次新股
301531,春光集团,次新股
301563,云汉芯城,次新股
301575,艾芬达,次新股
301583,托伦斯,次新股
301584,建发致新,次新股
301599,理奇智能,次新股
301638,南网数字,次新股
301655,绿控传动,次新股
301656,联合动力,次新股
301666,大普微,次新股
301667,纳百川,次新股
301668,昊创瑞通,次新股
301669,高特电子,次新股
301677,欣兴工具,次新股
301680,固德电材,次新股
301682,宏明电子,次新股
301683,慧谷新材,次新股
301687,新广益,次新股
301696,三瑞智能,次新股
301707,展芯股份,次新股
301717,超纯应材,次新股
600062,华润双鹤,生物制药
600079,ST人福,生物制药
600080,ST金花,生物制药
600085,同仁堂,生物制药
600129,太极集团,生物制药
600161,天坛生物,生物制药
600196,复星医药,生物制药
600200,退市苏吴,生物制药
600201,生物股份,生物制药
600211,西藏药业,生物制药
600216,浙江医药,生物制药
600222,太龙药业,生物制药
600252,中恒集团,生物制药
600253,天方药业,生物制药
600267,海正药业,生物制药
600276,恒瑞医药,生物制药
600285,羚锐制药,生物制药
600329,达仁堂,生物制药
600332,白云山,生物制药
600351,亚宝药业,生物制药
600380,健康元,生物制药
600420,国药现代,生物制药
600422,昆药集团,生物制药
600436,片仔癀,生物制药
600466,*ST蓝光,生物制药
600479,千金药业,生物制药
600488,津药药业,生物制药
600513,联环药业,生物制药
600518,康美药业,生物制药
600521,华海药业,生物制药
600530,ST交昂,生物制药
600535,天士力,生物制药
600557,康缘药业,生物制药
600566,济川药业,生物制药
600572,康恩贝,生物制药
600594,益佰制药,生物制药
600613,神奇制药,生物制药
600645,中源协和,生物制药
600664,哈药股份,生物制药
600666,奥瑞德,生物制药
600671,天目药业,生物制药
600750,华润江中,生物制药
600771,广誉远,生物制药
600781,退市辅仁,生物制药
600789,鲁抗医药,生物制药
600812,华北制药,生物制药
600829,人民同泰,生物制药
600867,通化东宝,生物制药
600976,健民集团,生物制药
600993,马应龙,生物制药
603168,莎普爱思,生物制药
603222,济民健康,生物制药
603456,九洲药业,生物制药
603567,珍宝岛,生物制药
603998,方盛制药,生物制药
000004,国华退,生物制药
000078,ST海王,生物制药
000153,丰原药业,生物制药
000403,派林生物,生物制药
000423,东阿阿胶,生物制药
000513,丽珠集团,生物制药
000518,四环生物,生物制药
000522,白云山A,生物制药
000538,云南白药,生物制药
000566,海南海药,生物制药
000590,古汉医药,生物制药
000597,东北制药,生物制药
000606,顺利退,生物制药
000623,吉林敖东,生物制药
000650,仁和药业,生物制药
000661,长春高新,生物制药
000739,普洛药业,生物制药
000756,新华制药,生物制药
000766,通化金马,生物制药
000788,北大医药,生物制药
000790,华神科技,生物制药
000908,石药景峰,生物制药
000915,华特达因,生物制药
000919,金陵药业,生物制药
000952,广济药业,生物制药
000963,华东医药,生物制药
000989,九芝堂,生物制药
000999,华润三九,生物制药
002001,新 和 成,生物制药
002007,华兰生物,生物制药
002019,亿帆医药,生物制药
002020,京新药业,生物制药
002022,科华生物,生物制药
002030,达安基因,生物制药
002038,双鹭药业,生物制药
002099,海翔药业,生物制药
002107,沃华医药,生物制药
002118,*ST紫鑫,生物制药
002166,莱茵生物,生物制药
002198,ST嘉应,生物制药
002219,新里程,生物制药
002252,上海莱士,生物制药
002262,恩华药业,生物制药
002275,桂林三金,生物制药
002287,奇正藏药,生物制药
002294,信立泰,生物制药
002317,众生药业,生物制药
002332,仙琚制药,生物制药
002349,精华制药,生物制药
002365,永安药业,生物制药
002370,亚太药业,生物制药
002390,信邦制药,生物制药
002393,力生制药,生物制药
002399,海普瑞,生物制药
002412,汉森制药,生物制药
002422,科伦药业,生物制药
002424,ST百灵,生物制药
002433,太安退,生物制药
002437,誉衡药业,生物制药
002550,千红制药,生物制药
002566,益盛药业,生物制药
002603,以岭药业,生物制药
002644,佛慈制药,生物制药
002653,海思科,生物制药
002675,东诚药业,生物制药
002688,金河生物,生物制药
002693,双成药业,生物制药
002727,一心堂,生物制药
002728,特一药业,生物制药
002737,葵花药业,生物制药
002750,龙津退,生物制药
300006,莱美药业,生物制药
300009,安科生物,生物制药
300016,北陆药业,生物制药
300026,红日药业,生物制药
300039,上海凯宝,生物制药
300049,福瑞医科,生物制药
300086,康芝药业,生物制药
300110,华仁药业,生物制药
300119,瑞普生物,生物制药
300122,智飞生物,生物制药
300142,沃森生物,生物制药
300147,*ST香雪,生物制药
300158,振东制药,生物制药
300181,佐力药业,生物制药
300194,福安药业,生物制药
300199,翰宇药业,生物制药
300204,舒泰神,生物制药
300233,金城医药,生物制药
300239,东宝生物,生物制药
300254,仟源医药,生物制药
300255,常山药业,生物制药
300267,尔康制药,生物制药
300289,利德曼,生物制药
300294,博雅生物,生物制药
300357,我武生物,生物制药
300363,博腾股份,生物制药
300406,九强生物,生物制药
300436,广生堂,生物制药
300439,美康生物,生物制药
600056,中国医药,商业百货
600122,*ST宏图,商业百货
600136,ST明诚,商业百货
600280,中央商场,商业百货
600306,退市商城,商业百货
600327,大东方,商业百货
600361,创新新材,商业百货
600415,小商品城,商业百货
600511,国药股份,商业百货
600515,海南机场,商业百货
600628,新世界,商业百货
600631,百联股份,商业百货
600655,豫园股份,商业百货
600682,南京新百,商业百货
600693,东百集团,商业百货
600694,大商股份,商业百货
600697,欧亚集团,商业百货
600712,南宁百货,商业百货
600713,南京医药,商业百货
600723,首商股份,商业百货
600729,重百集团,商业百货
600738,丽尚国潮,商业百货
600753,ST海钦,商业百货
600774,汉商集团,商业百货
600778,友好集团,商业百货
600785,新华百货,商业百货
600790,轻纺城,商业百货
600814,杭州解百,商业百货
600821,金开新能,商业百货
600824,益民集团,商业百货
600827,百联股份,商业百货
600828,茂业商业,商业百货
600833,第一医药,商业百货
600838,上海九百,商业百货
600856,退市中天,商业百货
600857,宁波中百,商业百货
600858,银座股份,商业百货
600859,王府井,商业百货
600861,北京人力,商业百货
600865,百大集团,商业百货
600891,退市秋林,商业百货
600898,*ST美讯,商业百货
600998,九州通,商业百货
601010,ST文峰,商业百货
601116,三江购物,商业百货
601607,上海医药,商业百货
601933,永辉超市,商业百货
603123,翠微股份,商业百货
603368,柳药集团,商业百货
603883,老百姓,商业百货
603939,益丰药房,商业百货
000026,飞亚达,商业百货
000028,国药一致,商业百货
000062,深圳华强,商业百货
000408,藏格矿业,商业百货
000411,英特集团,商业百货
000416,*ST民控,商业百货
000417,合百集团,商业百货
000419,通程控股,商业百货
000501,武商集团,商业百货
000516,国际医学,商业百货
000560,我爱我家,商业百货
000564,供销大集,商业百货
000587,*ST金洲,商业百货
000591,太阳能,商业百货
000638,*ST万方,商业百货
000679,大连友谊,商业百货
000705,浙江震元,商业百货
000715,中兴商业,商业百货
000759,中百集团,商业百货
000785,居然智家,商业百货
000829,天音控股,商业百货
000882,华联股份,商业百货
000889,中嘉博创,商业百货
000906,浙商中拓,商业百货
000987,越秀资本,商业百货
002024,ST易购,商业百货
002187,广百股份,商业百货
002251,步步高,商业百货
002264,新 华 都,商业百货
002277,友阿股份,商业百货
002336,人乐退,商业百货
002344,海宁皮城,商业百货
002416,爱施德,商业百货
002419,天虹股份,商业百货
002441,众业达,商业百货
002462,嘉事堂,商业百货
002556,辉隆股份,商业百货
002561,徐家汇,商业百货
002589,瑞康医药,商业百货
002697,红旗连锁,商业百货
300022,吉峰科技,商业百货
300413,芒果超媒,商业百货
600002,齐鲁石化,石油行业
600028,中国石化,石油行业
600387,退市海越,石油行业
600583,海油工程,石油行业
600688,上海石化,石油行业
600759,ST洲际,石油行业
600871,石化油服,石油行业
601808,中海油服,石油行业
601857,中国石油,石油行业
603003,退市龙宇,石油行业
000059,华锦股份,石油行业
000096,广聚能源,石油行业
000159,国际实业,石油行业
000554,泰山石油,石油行业
000637,茂化实华,石油行业
000819,岳阳兴长,石油行业
002207,*ST准油,石油行业
002221,东华能源,石油行业
002554,惠博普,石油行业
002629,仁智股份,石油行业
300084,海默科技,石油行业
300157,新锦动力,石油行业
300164,通源石油,石油行业
300191,潜能恒信,石油行业
600145,退市新亿,陶瓷行业
600286,S*ST国瓷,陶瓷行业
603268,松发股份,陶瓷行业
002102,ST能特,陶瓷行业
002162,悦心健康,陶瓷行业
300089,文化退,陶瓷行业
300234,开尔新材,陶瓷行业
300409,道氏技术,陶瓷行业
600058,五矿发展,物资外贸
600120,浙江东方,物资外贸
600128,苏豪弘业,物资外贸
600153,建发股份,物资外贸
600241,时代万恒,物资外贸
600247,*ST成城,物资外贸
600250,南京商旅,物资外贸
600278,东方创业,物资外贸
600287,苏豪时尚,物资外贸
600382,广东明珠,物资外贸
600500,中化国际,物资外贸
600605,汇通能源,物资外贸
600704,物产中大,物资外贸
600739,辽宁成大,物资外贸
600755,厦门国贸,物资外贸
600822,上海物贸,物资外贸
600826,兰生股份,物资外贸
600981,苏豪汇鸿,物资外贸
000151,中成股份,物资外贸
000626,远大控股,物资外贸
002091,江苏国泰,物资外贸
600055,万东医疗,医疗器械
600297,广汇汽车,医疗器械
600587,新华医疗,医疗器械
600763,通策医疗,医疗器械
603309,维力医疗,医疗器械
000150,*ST宜康,医疗器械
002223,鱼跃医疗,医疗器械
002382,蓝帆医疗,医疗器械
002432,九安医疗,医疗器械
002551,尚荣医疗,医疗器械
002614,奥佳华,医疗器械
300003,乐普医疗,医疗器械
300015,爱尔眼科,医疗器械
300030,阳普医疗,医疗器械
300061,旗天科技,医疗器械
300171,东富龙,医疗器械
300206,理邦仪器,医疗器械
300216,千山退,医疗器械
300238,冠昊生物,医疗器械
300244,迪安诊断,医疗器械
300246,宝莱特,医疗器械
300247,融捷健康,医疗器械
300273,和佳退,医疗器械
300298,三诺生物,医疗器械
300314,戴维医疗,医疗器械
300318,博晖创新,医疗器械
300326,ST凯利,医疗器械
300347,泰格医药,医疗器械
300396,ST迪瑞,医疗器械
300404,博济医药,医疗器械
300412,迦南科技,医疗器械
600366,宁波韵升,仪器仪表
600651,飞乐音响,仪器仪表
600848,上海临港,仪器仪表
601222,林洋能源,仪器仪表
601567,三星电气,仪器仪表
603100,川仪股份,仪器仪表
000676,智度股份,仪器仪表
000980,众泰汽车,仪器仪表
000988,华工科技,仪器仪表
002008,大族激光,仪器仪表
002058,紫竹高科,仪器仪表
002121,科陆电子,仪器仪表
002175,*ST东智,仪器仪表
002197,证通电子,仪器仪表
002214,大立科技,仪器仪表
002236,大华股份,仪器仪表
002338,奥普光电,仪器仪表
002356,鹏飞绿能,仪器仪表
002414,高德红外,仪器仪表
002415,海康威视,仪器仪表
002518,科士达,仪器仪表
002527,新时达,仪器仪表
002658,雪迪龙,仪器仪表
300007,汉威科技,仪器仪表
300012,华测检测,仪器仪表
300066,三川智慧,仪器仪表
300097,智云股份,仪器仪表
300099,尤洛卡,仪器仪表
300105,龙源技术,仪器仪表
300112,万讯自控,仪器仪表
300124,汇川技术,仪器仪表
300137,先河环保,仪器仪表
300165,天瑞仪器,仪器仪表
300203,聚光科技,仪器仪表
300259,新天科技,仪器仪表
300286,安科瑞,仪器仪表
300306,远方信息,仪器仪表
300338,*ST开元,仪器仪表
300349,金卡智能,仪器仪表
300354,东华测试,仪器仪表
300360,炬华科技,仪器仪表
300370,安控科技,仪器仪表
300371,汇中股份,仪器仪表
300410,正业科技,仪器仪表
300416,苏试试验,仪器仪表
300417,南华仪器,仪器仪表
300430,*ST益通,仪器仪表
300445,康斯特,仪器仪表
600210,紫江企业,印刷包装
600836,*ST易连,印刷包装
600880,博瑞传播,印刷包装
601515,衢州东峰,印刷包装
603729,ST龙韵,印刷包装
000659,珠海中富,印刷包装
000673,当代退,印刷包装
000812,陕西金叶,印刷包装
002117,东港股份,印刷包装
002191,劲嘉股份,印刷包装
002228,合兴包装,印刷包装
002229,鸿博股份,印刷包装
002374,中锐股份,印刷包装
002400,省广集团,印刷包装
002599,盛通股份,印刷包装
002701,奥瑞金,印刷包装
002752,昇兴股份,印刷包装
300057,万顺新材,印刷包装
300058,蓝色光标,印刷包装
300071,福石控股,印刷包装
600111,北方稀土,有色金属
600139,*ST西源,有色金属
600205,S山东铝,有色金属
600219,南山铝业,有色金属
600255,鑫科材料,有色金属
600259,中稀有色,有色金属
600296,S兰铝,有色金属
600311,*ST荣华,有色金属
600331,宏达股份,有色金属
600338,西藏珠峰,有色金属
600362,江西铜业,有色金属
600390,五矿资本,有色金属
600432,退市吉恩,有色金属
600456,宝钛股份,有色金属
600459,贵研铂业,有色金属
600489,中金黄金,有色金属
600497,驰宏锌锗,有色金属
600531,豫光金铅,有色金属
600547,山东黄金,有色金属
600549,厦门钨业,有色金属
600595,中孚实业,有色金属
600673,东阳光,有色金属
600711,盛屯矿业,有色金属
600768,富邦新材,有色金属
600888,新疆众和,有色金属
600961,株冶集团,有色金属
601137,博威合金,有色金属
601168,西部矿业,有色金属
601600,中国铝业,有色金属
601677,明泰铝业,有色金属
601899,紫金矿业,有色金属
601958,金钼股份,有色金属
000060,中金岭南,有色金属
000426,兴业银锡,有色金属
000603,盛达资源,有色金属
000612,焦作万方,有色金属
000630,铜陵有色,有色金属
000657,中钨高新,有色金属
000697,炼石航空,有色金属
000751,锌业股份,有色金属
000758,中色股份,有色金属
000762,西藏矿业,有色金属
000807,云铝股份,有色金属
000831,中国稀土,有色金属
000878,云南铜业,有色金属
000960,锡业股份,有色金属
000962,东方钽业,有色金属
002082,ST万邦,有色金属
002114,罗平锌电,有色金属
002149,西部材料,有色金属
002155,湖南黄金,有色金属
002160,常铝股份,有色金属
002167,东方锆业,有色金属
002171,楚江新材,有色金属
002182,宝武镁业,有色金属
002203,海亮股份,有色金属
002237,恒邦股份,有色金属
002295,精艺股份,有色金属
002333,罗普斯金,有色金属
002340,格林美,有色金属
002378,章源钨业,有色金属
002379,宏桥控股,有色金属
002428,云南锗业,有色金属
